text,toxicity,emocao
RT @Biga_Pereira O debate começou e já mostra quem de verdade está ao lado povo gaúcho #LulaOlivioPrettoRuas  #DebatenaBandRS,0.1410789,Positivo
@mariadorosario @EdegarPretto @PedroRuasPsol #LulaLadrao ,0.099415205,Neutro
RT @LeonelRadde Onyx Caixa 2 mentindo na cara dura\nDizendo que nunca tivemos tanto emprego e estabilidade econômica Só se na casa de…,0.47102526,Negativo
@mariadorosario @EdegarPretto ,0.08244847,Neutro
RT @SigaPepeVargas O @EdegarPretto foi o mais votado partido nas três eleições em que participou e líder da bancada petista governo…,0.527293,Negativo
680 mil pessoas morreram Brasil por causa da covid-19 E o Onyx ainda tem coragem de dizer que Bolsonaro atuou bem durante pandemia e defendeu quem não se vacinou Nojento #DebateNaBandRS,0.71887034,Negativo
@marcelvanhattem @partidonovo30 @RicardoJobim30 @pauloganime @ViniciusPoit @RomeuZema Hahaha\nO @RomeuZema amarelou\nAquele q tem super aprovação fugindo de debate\nQue piada,0.08244847,Neutro
RT @Sandroka131 Olha o Edegar Pretto chegando na Band RS O nosso candidato vice-governador Pedro Ruas também está por lá Orgulho des…,0.28004074,Positivo
@marcelvanhattem @partidonovo30 @RicardoJobim30 @pauloganime @ViniciusPoit @RomeuZema Em MG o governador fugiu ,0.06049687,Neutro
@marcelvanhattem @partidonovo30 @RicardoJobim30 @pauloganime @ViniciusPoit @RomeuZema Em MG o governador fugiu ,0.06049687,Neutro
Onyx Lorenzoni diz que o governo Bolsonaro teve o melhor desempenho entre os países ocidentais combate à pandemia Ele só esqueceu que gripezinha e o negacionismo governo mataram mais de 680 mil brasileiros e brasileiras GENOCIDAS #DebateNaBandRS,0.67148936,Negativo
@HenriqueFontana @helenaesimon @EdegarPretto @PedroRuasPsol Seguindo todos da lista que ainda não sigo e aguardando reciprocidade,0.099415205,Neutro
@HenriqueFontana @EdegarPretto ,0.099415205,Neutro
@Heinzeoficial muito bem bem debate @bandrs,0.08807195,Neutro
@Heinzeoficial já mostra ser o mais preparado dentre os atuais candidatos presentes #DebateNaBandRS,0.051836375,Neutro
@Heinzeoficial afirmando que vai cortar tarifa da passagem de Porto Alegre para quem vir da região metropolitana E aí @SebastiaoMelo  Isso passa pela CCJ\n\n#DebateNaBandRS,0.08244847,Neutro
@Heinzeoficial @bandrs O senhor tem meu voto Vamos governador,0.069118544,Neutro
Não podemos mais aceitar velha política Rio Grande Sul é Edegar Pretto pra retomar esperança povo gaúcho #DebateNaBandRS  #LulaOlivioPrettoRuas,0.2840909,Positivo
esses caras novo são grandes coachs kkkkkkk #DebateNaBandRS,0.1939615,Positivo
@giovanicherini Com caixa 2 ou sem caixa 2 @onyxlorenzoni ,0.039637614,Neutro
RT @matheuspggomes Pelo visto o Onyx não sabe absolutamente nada sobre realidade Rio Grande Sul Vai passar eleição toda faland…,0.3645245,Positivo
#DebateNaBandRS  parabéns pela largada na frente #BolsonaroNoPrimeiroTurno,0.2064998,Positivo
RT @EdegarPretto Sou o candidato presidente @LulaOficial RS \nAo lado de @PedroRuasPsol e @olivio_dutra nós representamos uma fr…,0.2227339,Positivo
@ferreropedroo @mariadorosario @EdegarPretto Gado maior economia da América Latina   Éramos 6 mundo era pt  bolsonaro elevou 10kkkk,0.39493847,Neutro
@EngZini @onyxlorenzoni ,0.043062598,Neutro
O @EdegarPretto veio cabo da enxada Tem muito orgulho dos pais da origem humilde e de tudo que conquistou com muita luta e diálogo Saiu da roça e graduou-se em Gestão Pública É pai Yuri João e Angelo #DebatenaBandRS #LulaOlivioPrettoRuas,0.21275876,Positivo
RT @LeonelRadde Onyx Caixa 2 mentindo na cara dura\nDizendo que nunca tivemos tanto emprego e estabilidade econômica Só se na casa de…,0.47102526,Negativo
@EngZini @EduardoLeite_ ,0.012811388,Neutro
RT @FlorbelaEspanc5 Insuportável ouvir o Onyx debate da Band Ele não está fazendo campanha para ele Está fazendo campanha para o Bols…,0.47102526,Negativo
@EngZini @EdegarPretto @ptbrasil @VieiraPDT Mas o PT fez o Mais Educação projeto de transição para o turno integral que tinha café almoço e dois lanches diários,0.095480554,Neutro
@EngZini @EdegarPretto @ptbrasil @VieiraPDT Mas o PT fez o Mais Educação projeto de transição para o turno integral que tinha café almoço e dois lanches diários,0.095480554,Neutro
@elvispiccolivar @EduardoLeite_ Bolsopetismo,0.08171017,Neutro
@EdegarPretto defende vida defende o povo defende o patrimônio público\n#EdegarPrettoGovernador \n#DebateNaBandRS,0.11491399,Positivo
#DebateNaBandRS \nOnyx ressalta que é minion presidente e que o enfrentamento à pandemia foi maravilhoso  Falou sem vergonha,0.800372,Negativo
@Heinzeoficial comemorando uma ponte com sinaleira Kkkk @tvbandeirantes #DebateNaBandRS,0.16397642,Positivo
@EduardoLeite_ 🥰,0.038852096,Neutro
Faz falta um #Psol nos debates governador Não ganhavam mas diziam umas verdades para inconveniência dos candidatos presentes #DebateNaBandRS #BandRS,0.34042552,Positivo
RT @a_marcellos Onyx afirma sem corar que vacinação Brasil começou com o governo Bolsonaro Segundo ele os fatos não são fatos mas n…,0.2628756,Positivo
@EduardoLeite_ Verdade  Basta ver os investimentos que nosso estado está tendo ,0.038852096,Neutro
RT @elvispiccolivar #DebateNaBandRS \n\n@onyxlorenzoni para que esta feio vacinação só começou Brasil graças ação @jdoriajr \n\nVoc…,0.54238683,Negativo
@EduardoLeite_ vc apoiou bolsonaro bolso-leite,0.08526621,Neutro
RT @ranimoriggi Até o momento Onyx Lorenzoni não apresenta nenhuma proposta ao governo RS Só lambe bolas seu ex-patrão lá Pa…,0.8674699,Negativo
@BolcheVitor @_laurabarreras @EdegarPretto @PedroRuasPsol Eles são babado,0.68191934,Negativo
o Heinze é péssimo mas tem uma coisa que ele tem conhecimento RS e que ele precisa\nninguém ali conhece o interior tao bem quanto esse velho\n#DebateNaBandRS,0.800372,Negativo
RT @onyxlorenzoni O esquerdista Peninha sujeito que exala ódio e prega violência e crimes em um vídeo  não representa o Rio Grande Su…,0.86052006,Negativo
@EduardoLeite_ Só se investimento em sua própria figura ,0.05441168,Neutro
"Onyx afirma sem corar que vacinação Brasil começou com o governo Bolsonaro Segundo ele os fatos não são fatos mas narrativas"" Só Bolsonaro e seus acólitos carregam verdade O #DebateNaBandRS vai esquentando",0.28119323,Positivo
@EduardoLeite_ Só se agenda 2030 que tu é favor né,0.055042017,Neutro
Onyx Caixa 2 já mentiu umas 200 vezes nesse debate propagando fake news na cara dura \nAqui está verdade \n\n#DebatenaBandRS\n\n#LulaOlivioPrettoRuas,0.54238683,Negativo
Mdsss o Onyx mentindo descaradamente #DebateNaBandRS,0.5982334,Negativo
@EduardoLeite_ sem dúvidas é o candidato mais preparado \n\n#DebateNaBandRS,0.045711026,Neutro
Começou época ano que gente acompanha mas não sabe se ri ou se chora de desespero #debatenabandrs,0.28252965,Positivo
que horror esses candidatos meu deus céu #DebateNaBandRS,0.67148936,Negativo
@EduardoLeite_ Piada dia por conta @EduardoLeite_,0.055042017,Neutro
@JulianaBrizola @VieiraPDT Viaja mais vai Juliana Por isso não chegou nem segundo turno em 2020 Seu avô deve estar se revirando túmulo,0.6104583,Negativo
@EduardoLeite_ Parabéns governador Eduardo Leite Estou contigo #UniãoBrasilRS #DebatenaBandRS #BusatoFederal,0.012811388,Neutro
@EngZini @onyxlorenzoni @jairbolsonaro Puxa saco profissional kkkkk,0.800372,Negativo
@EduardoLeite_ Parabéns Governador @EduardoLeite_ #UniãoBrasilRS #DebateNaBandRS,0.013162505,Neutro
@EdegarPretto é filho de agricultores familiares Veio cabo da enxada e\ndesde cedo aprendeu o valor trabalho campo Edegar sempre percebeu as\ndificuldades dos agricultores para comercializar seus produtos em outros\nmunicípios #LulaOlivioPrettoRuas #DebatenaBandRS,0.54238683,Negativo
Até o momento Onyx Lorenzoni não apresenta nenhuma proposta ao governo RS Só lambe bolas seu ex-patrão lá Palácio Planalto\n#debatenaband #bandrs #DebateNaBandRS,0.8674699,Negativo
"RT @Valdeci13rs Se Deus quiser vou eleger governador e eu vou anular todos os atos de privatização da nossa Corsan"" afirma @EdegarPr…",0.15506357,Positivo
@EduardoLeite_ Para o Rio Grande continuar caminho estamos contigo  #UniãoBrasilRS,0.019591762,Neutro
RT @SigaPepeVargas #LulaOlivioPrettoRuas #DebateNaBandRS,0.14457068,Positivo
@EduardoLeite_ Opa caiu isso daqui ,0.055042017,Neutro
debate ta otimo começou ja com mentira kkkkkkkkkk #DebateNaBandRS,0.59085125,Negativo
@EduardoLeite_ Ônix será o novo Governador Rio Grande Sul,0.0174056,Neutro
@EduardoLeite_ O Governo Eduardo Leite foi marcado pela realização de grandes obras Demandas históricas foram resolvidas e melhoraram de verdade vida da população gaúcha Estou fechado com Governador Eduardo Leite #UniãoBrasilRS #Marcelolima #DebatenaBandRS,0.07990611,Neutro
@EduardoLeite_ O Governo Eduardo Leite foi marcado pela realização de grandes obras Demandas históricas foram resolvidas e melhoraram de verdade vida da população gaúcha Estou fechado com Governador Eduardo Leite #UniãoBrasilRS #DebatenaBandRS,0.0881507,Neutro
RT @EdegarPretto Vamos rever o acordo que Eduardo Leite fez com Bolsonaro que nos condena o estado uma subordinação completa Nós quere…,0.47102526,Negativo
O Heinze não tá puro tomou um Rivotril #DebateNaBandRS,0.34042552,Positivo
Onix se gaba da vacina covid aquela que os eleitores dele dizem que mata pessoas E que o presidente atrasou o que pôde e o que não pôde o início da vacinação O atraso na vacinação matou milhares de pessoas O negacionismo mata #DebatenaBandRS #LulaOlivioPrettoRuas,0.6938776,Negativo
@EduardoLeite_ O Aécio Neves vai participar governo em caso de reeleição,0.038852096,Neutro
Onyx nem treme na mentira #DebateNaBandRS,0.38054818,Positivo
Insuportável ouvir o Onyx debate da Band Ele não está fazendo campanha para ele Está fazendo campanha para o Bolsonaro Mentindo sobre pandemia Outro negacionista genocida Vergonha de gaúcho q vota Onyx  \n#DebateNaBandRS,0.800372,Negativo
@EduardoLeite_ Não vou concorrer à reeleição,0.018767552,Neutro
@EduardoLeite_ não é direto Ele foge dos assuntos e das soluções…,0.099415205,Neutro
Oi @onyxlorenzoni  compra de vacina É GOVERNO FEDERAL  O @jairbolsonaro mal obrigação dele fez Demorou um tempo enorme permitiu que centenas de milhares morressem antes da vacina chegar povo\nPara de mentir\n\n#LulaOlivioEdegarRuas\n#LulaOlivioPrettoRuas\n#DebateNaBandRS,0.54238683,Negativo
RT @JulianaBrizola Leite adora dizer que “virou o jogo RS” Perguntem aos professores e brigadianos que jogo ele virou Pq pro funciona…,0.27382115,Positivo
O Heinze nem olha pra câmera \n\nTa visivelmente chapado de calmante\n\n#DebateNaBandRS,0.47102526,Negativo
@EdegarPretto ,0.16477858,Positivo
#DebateNaBandRS \n\n@onyxlorenzoni para que esta feio vacinação só começou Brasil graças ação @jdoriajr \n\nVocê está mentido para o povo Gaúcho,0.7124183,Negativo
RT @TZTarcisio @EdegarPretto mobilizado junto com gente contra agenda lesa pátria e lesa povo de privatização \nChega de doar o patrim…,0.58409697,Negativo
@EduardoLeite_ Leite Governador ,0.04754215,Neutro
@EduardoLeite_ Kkkkkk,0.012898257,Neutro
@EduardoLeite_ Ja agradeceu o bolsonaro pela verba,0.055042017,Neutro
#DebateNaBand\nComo faz falta um Arthur Aguiar nos debates de saber argumentar sem gritar e fundo tinha razão Por isso q ele venceu o BBB e o povo odeia ele até hj \n#DebateNaBandRJ \n#DebateNaBandSP\n#DebateNaBandRS #DebateNaBandMG\n#DebateNaBandBA,0.54238683,Negativo
@EduardoLeite_ Isto é saber administrar,0.034633335,Neutro
@EduardoLeite_ Graças ao socorro federal,0.012811388,Neutro
RT @thiamparo Já que estamos falando de armas nas mãos de policiais em horário de folga está tramitando o PL 9424 de 2017 @onyxlorenzo…,0.21968637,Positivo
@EduardoLeite_ Graças ao dinheiro Covid enviado por Bolsonaro,0.06729151,Neutro
o lixo que é esse Onyx mentindo e lambendo o saco #EleNão puta merda #DebateNaBandRS,0.9820972,Negativo
O Heinze tá só pra mentir #DebateNaBandRS,0.54238683,Negativo
como não interditaram o onyx ainda lunático da porra #DebateNaBandRS,0.9441432,Negativo
@EduardoLeite_ Gostei da beca,0.019248316,Neutro
O debate começou e já mostramos que estamos com verdade e o compromisso ao lado povo gaúcho \n@EdegarPretto\n #DebateNaBandRS #LulaOlivioPrettoRuas,0.16477858,Positivo
RT @PompeodeMattos Nosso candidato @VieiraPDT fala das consequências da absurda privatização da CEEE vendida por R 100 mil reais aument…,0.2840909,Positivo
@EduardoLeite_ Fique em casa economia gente vê depois,0.055042017,Neutro
@EduardoLeite_ fechando,0.055042017,Neutro
@EduardoLeite_ Fechados com Eduardo Leite\n#DebateNaBandRS,0.0629003,Neutro
@EduardoLeite_ Fechado com Eduardo Leite para governador e com Busato pra deputado federal #UniãoBrasilRS #DebatenaBandRS #busato,0.09108235,Neutro
Vieirinha começou bem dando pau biruleibe nas fuças Onyx #DebateNaBandRS,0.86052006,Negativo
Quero fazer meu protesto que mesmo com superavit da arrecadação o Gov atual não investe mais que os 12 constitucionais @VieiraPDT \n\n#DebateNaBandRS,0.21398352,Positivo
#JobimNaBandRS ,0.15687253,Positivo
Coloquei #DebateNaBandRS e tem uma mula falando 🤡,0.6938776,Negativo
@bandrs Leite fez muito pelo Estado Trabalho deve continuar Fechado com Eduardo Leite para governador e com Busato pra deputado federal #UniãoBrasilRS #DebatenaBandRS #busato,0.17213543,Positivo
RT @MauricioCostaRS principal reforma feita pelo Governo Bolsonaro foi reforma MORAL\n\nO Presidente colocou coisas lugar e est…,0.19112219,Positivo
Os trabalhadores da saúde foram indispensáveis combate à pandemia Sim @vieirapdt apesar de Bolsonaro O presidente tem sangue nas mãos e quem está com ele também #DebateNaBand,0.2840909,Positivo
ah claro todo mundo q nao acha Bolsonaro um heroi é de esquerda\nvai te catar onyx\n#DebateNaBandRS,0.48661423,Negativo
Escolheu sim Onyx Escolheu morte E ainda deixa claro isso ao vivo Fake news e tudo mais Sem escrúpulos \n\n#DebateNaBandRS #LulaOlivioPrettoRuas,0.67348915,Negativo
Não convidar @CarlosMessalla e @rejanepstu para os debates de hoje na @bandrs é um absurdo Da mídia burguesa gente não espera nada mas @EdegarPretto não se pronunciar sobre isso só demonstra o nível de despolitização da campanha dele e de Lula,0.54238683,Negativo
#partidonovo30 Já vai começar #JobimNaBand \n\n@RicardoJobim30  nosso pré-candidato ao governo Rio Grande Sul Vou trazer verdades que os gaúchos precisam conhecer \n\n,0.15732065,Positivo
RT @SigaPepeVargas O @EdegarPretto anulará todos os atos de privatização aqui Rio Grande Assim também será com o Banrisul ele vai ser…,0.48266923,Negativo
RT @SigaPepeVargas #DebateNaBandRS #LulaOlivioPrettoRuas #RSqueOPovoQuer,0.23893254,Positivo
@EdegarPretto Esqueceu de colocar bandeira vermelha com estrela amarela ao meio aí de fundo da imagem Quer esconder que é petista Te deitá,0.54238683,Negativo
Quero solidarizar com 40 mil famílias que perderam seus entes na pandemia aqui RS Considero que foram medidas criminosas de @jairbolsonaro que considerou que era uma gripezinha e negou evidências científicas @VieiraPDT \n\n#DebateNaBandRS,0.34042552,Positivo
"O canalha @onyxlorenzoni falando que saúde melhorou com @jairbolsonaro e fala de narrativa""\nCanalha\n\n#LulaOlivioEdegarRuas\n#LulaOlivioPrettoRuas\n#DebateNaBandRS",0.78981376,Negativo
@romulocarvalho_ Onix Lorenzoni dizendo q o governo Bolsonaro enfrentou duas guerras pandemia e guerra da Ucrânia Hahahahahahaha\n#DebateNaBandRS,0.47102526,Negativo
@bandrs Fechado com Eduardo Leite para governador e com Busato pra deputado federal #UniãoBrasilRS #DebatenaBandRS #busato,0.16477858,Positivo
RT @_mateusbran Edegar e Viera falando mal das privatizações Milk 🥰🥰🥰 #DebateNaBandRS,0.24135318,Positivo
forma como o Onyx fala parece que o Bolsonaro é um Nelson Mandela \n\n#DebateNaBandRS,0.14039259,Positivo
Cunha dando de pau murcho na cara Onyx #DebateNaBandRS,0.8674699,Negativo
RT @HenriqueFontana O @EdegarPretto foi o deputado mais votado partido nas três eleições em que participou e líder\nda bancada PT no…,0.16194487,Positivo
#DebateNaBandRS massacra esse Onyx Vieirinha,0.71887034,Negativo
RT @sofiacavedonPT O projeto privatista de @EduardoLeite_ é igual ao de Bolsonaro pior para vida povo Leite vendeu CEEE preço d…,0.6152542,Negativo
"@RicardoJobim30 @VieiraPDT @EdegarPretto @LulaOficial @Heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro @EduardoLeite_ Eu quero solidarizar com 40 mil famílias gaúchas que perderam seus entes queridos na pandemia"" cita @VieiraPDT  que critica omissão criminosa governo de Bolsonaro na pandemia #DebateNaBandRS",0.4028394,Negativo
#DebateNaBandRS #LulaOlivioPrettoRuas #RSqueOPovoQuer ,0.16834942,Positivo
Resposta de Edegar Pretto PT à pergunta inicial #DebateNaBand #DebateNaBandRS ,0.28004074,Positivo
RT @EdegarPretto É hora de somar e nós conhecemos sua força  Edegar e @LulaOficial estão juntos Rio Grande e embora realida…,0.22153156,Positivo
RT @SigaPepeVargas atual dívida RS com União é injusta e impagável dívida era de R 95 bilhões em 1996 nós pagamos R 37 bilh…,0.12413415,Positivo
